,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
452,2005-01-24 04:31:15,1106512275.0,v,0.533,30.82,-52.2022332506,1163.75,-14.90132024,-37.3009130106
453,2008-12-17 17:00:04,1229504404.0,v,0.005,55.1,-14.547146402,904.419983,-33.8647076246,19.3175612227
454,2008-10-28 10:03:15,1225159395.0,v,0.005,46.59,-27.7450372208,940.51001,-31.2256411153,3.48060389449
455,2009-01-31 21:04:42,1233407082.0,v,0.005,49.35,-23.4646401985,874.090027,-36.0825716098,12.6179314113
456,2005-01-08 02:52:40,1105123960.0,tss,0.007,23.48,0.0,1183.73999,0.0,0.0
457,2004-11-23 03:40:08,1101152408.0,tss,0.007,25.65,9.24190800681,1176.939941,-0.574454614818,9.81636262163
458,2005-03-22 13:42:31,1111470151.0,tss,0.007,25.18,7.2402044293,1171.709961,-1.01627292325,8.25647735255
459,2006-09-02 12:05:46,1157169946.0,tss,0.004,22.44,-4.42930153322,1305.369995,10.275060911,-14.7043624442
460,2005-12-10 11:45:08,1134186308.0,tss,0.005,21.97,-6.43100511073,1257.369995,6.22011637877,-12.6511214895
461,2008-01-23 12:26:23,1201062383.0,tss,0.057,20.36,-13.2879045997,1338.599976,13.0822636143,-26.370168214
462,2005-02-17 23:00:16,1108652416.0,tss,0.007,24.35,3.70528109029,1200.75,1.43697181338,2.26830927691
